osm_id,name,latitude,longitude,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,category,subcategory,display_name,osm_tag_type,osm_tag_value,addr_housenumber,addr_street,osm_addr_suburb,addr_postcode,operator,brand,phone,website,opening_hours,wheelchair
n9554990150,23 Kenny St,-37.7361071,142.0114848,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n9554990151,Dickens St/Coleraine Rd,-37.7372271,142.015374,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n9554990152,33 Byron St,-37.7396558,142.0165622,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n9554990153,Hamilton Olympic Swimming Pool/Byron St,-37.7419317,142.0175815,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n9554990154,Lonsdale St/McIntyre St,-37.7445394,142.0175412,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n9554990155,St Andrews Church/McIntyre St,-37.7465447,142.0192036,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n9554990156,Hamilton Croquet Club/Martin St,-37.7484705,142.0235373,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
n9554990157,Botanical Gardens/Martin St,-37.7473613,142.0256281,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,bus_stop,Bus Stop,highway,bus_stop,,,,,,,,,,
a465068276,Hamilton,-37.746369,142.0284947,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,railway_station,Railway Station,railway,station,,,,,,,,,,
w232534138,Hamilton,-37.746369,142.0284947,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,railway_station,Railway Station,railway,station,,,,,,,,,,
n13610691884,Hamilton Town Centre/Brown St,-37.7425538,142.0250481,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,public_transport,stop_position,Public Transport Stop Position,public_transport,stop_position,,,,,,,,,,
a2757248014,,-37.7411867,142.024092,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2757248018,,-37.7410995,142.0240155,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2757248020,,-37.7410431,142.0241286,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2757248022,,-37.7409717,142.0242764,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2757248026,,-37.7411121,142.0245319,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2757248036,,-37.7413323,142.0244955,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2757248038,,-37.7414033,142.0244185,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a2833802044,,-37.7368234,142.008691,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a3103277810,Hamilton Community Pocket Garden,-37.7428691,142.0236865,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a93212714,Hamilton Botanic Gardens,-37.7469007,142.0241197,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1378624007,,-37.7411862,142.0240934,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1378624009,,-37.7410991,142.0240167,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1378624010,,-37.7410493,142.0241329,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1378624011,,-37.7409745,142.0242777,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1378624013,,-37.7410764,142.0244971,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1378624018,,-37.7413174,142.0245249,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1378624019,,-37.7414014,142.0244167,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1416901022,,-37.7368183,142.0086862,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1551638905,Hamilton Community Pocket Garden,-37.7428715,142.023687,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w46606357,Hamilton Botanic Gardens,-37.7468961,142.0241179,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,garden,Garden,leisure,garden,,,,,,,,,,
a377482832,Blood Paddock Nature Conservation Reserve,-37.7476434,141.9969828,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Not Assigned,,,,,
a380752056,Hamilton Community Parklands,-37.7181198,142.0257555,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,,,,,,
a796912880,Baimbridge Nature Reserve,-37.7237116,142.0138616,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,,,,,,
w188741416,Blood Paddock Nature Conservation Reserve,-37.7484363,141.9975275,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Not Assigned,,,,,
w190376028,Hamilton Community Parklands,-37.7178117,142.025917,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,,,,,,
w398456440,Baimbridge Nature Reserve,-37.7237144,142.0138619,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,,,,,,
a1007767614,,-37.7411566,142.0442491,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a2413811762,Hughan Park,-37.7421708,142.0161064,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a2697181294,,-37.736424,142.0380356,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a2833946630,Mount Baimbridge Lookout Reserve,-37.685734,142.0221511,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a3098741786,,-37.7407193,142.0390031,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a3098741810,,-37.7342886,142.0009573,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a3098741828,,-37.7218262,142.001879,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a377489216,Ray Middleton Reserve,-37.7341969,142.0330141,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a377490680,Bree Park,-37.7378052,142.0286713,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a377693132,Pedrina Park,-37.7238393,142.0308204,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a378059810,Patterson Park,-37.733402,142.0255285,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a429408596,Mitchell Park,-37.7545221,142.0314101,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a442281518,Beersheba Memorial Park,-37.7396141,142.0247799,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912616,,-37.7316097,142.0355937,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912664,,-37.726147,142.0434554,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912666,Duke Avenue Reserve,-37.7379437,142.0428768,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912690,Apex Park,-37.7433992,142.0324812,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912840,Victoria Park,-37.7490428,142.0166296,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912896,,-37.7354236,142.0267891,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912898,,-37.73659,142.0264299,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912900,,-37.7293694,142.0215126,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796912902,,-37.7263871,142.0178865,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a796913068,,-37.7305315,142.0074153,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w1206905881,Hughan Park,-37.7422266,142.0164254,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w1348590647,,-37.7351481,142.0417386,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w1416973315,Mount Baimbridge Lookout Reserve,-37.6857373,142.0221526,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w1549370893,,-37.7408794,142.0393005,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w1549370905,,-37.7342885,142.0009573,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w1549370914,,-37.7222924,142.0013987,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w188744608,Ray Middleton Reserve,-37.7340138,142.0332239,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w188745340,Bree Park,-37.7378052,142.0286712,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w188846566,Pedrina Park,-37.724637,142.0298539,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w189029905,Patterson Park,-37.7330306,142.0252878,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w214704298,Mitchell Park,-37.7549628,142.031315,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w221140759,Beersheba Memorial Park,-37.7400402,142.0244707,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456308,,-37.7315891,142.0355561,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456332,,-37.7261139,142.0434585,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456333,Duke Avenue Reserve,-37.7379589,142.0428453,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456345,Apex Park,-37.7434692,142.0325196,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456420,Victoria Park,-37.7497056,142.0196324,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456448,,-37.7353964,142.0267904,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456449,,-37.7365315,142.0264376,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456450,,-37.7294019,142.021471,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456451,,-37.7263792,142.0178704,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w398456534,,-37.7305321,142.0074437,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
w503883807,,-37.7411814,142.0441823,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,park,Park,leisure,park,,,,,,,,,,
a1007767616,Kokoda Avenue Playground,-37.7412786,142.044205,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a1007772186,Bree Park Playground,-37.7376989,142.0293933,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n12438430655,,-37.732253,142.0251718,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n1744179062,,-37.7412232,142.0355868,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010638801,health station 1/2 playground,-37.738233,142.039665,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010638803,Rasmussen Avenue Playground,-37.7378264,142.0428349,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010639184,health station 11/12 playground,-37.731317,142.042135,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010639185,health station 3/4 playground,-37.7331021,142.0489844,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010639186,l.e.a.p. playground,-37.7332999,142.0446242,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010639187,lake hamilton - health station 3 way playground,-37.7330088,142.045259,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010639995,Brumley Park Playground,-37.7337871,142.0384396,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010639996,health station 7/8 playground,-37.734727,142.037353,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641148,mitchell park playground,-37.7538516,142.0319314,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641149,White Avenue Playground,-37.7477583,142.0375359,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641261,,-37.7475818,142.0240087,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641263,Coleraine Road Playground,-37.7304396,142.0073333,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641264,Hamilton Recreation Reserve playground,-37.7312793,142.0163969,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641265,Hughan Park Playground,-37.7417955,142.0164145,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641266,Melville Oval Playground,-37.7399498,142.022546,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641267,Patterson Park Playground,-37.7325266,142.0258987,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641268,pedrina park playground,-37.7255357,142.0288701,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641269,Quigley Street Playground,-37.7342716,142.0007392,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641270,skate park playground,-37.7413065,142.0355533,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n4010641271,Victory Park Playground,-37.7351663,142.0166135,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w503883808,Kokoda Avenue Playground,-37.7412744,142.0441981,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w503886093,Bree Park Playground,-37.7376989,142.0293934,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a1009831656,,-37.7437948,142.0210795,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,sports_centre,Sports Centre,leisure,sports_centre,,,,,,,,,,
a1340233872,Hamilton Rifle Range,-37.7737567,142.0298238,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,sports_centre,Sports Centre,leisure,sports_centre,,,,,,,,,,
a2342062310,Western Speedway,-37.7219855,141.9986019,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,recreation,sports_centre,Sports Centre,leisure,sports_centre,,,,,,,,,,
